Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3264.0,6052.0,3780.0,2272.0,1074977.0,329.0,178.0,1.85,2021,Ionia,35,0
,3303.0,6202.0,3843.0,2359.0,1106454.0,335.0,178.0,1.88,2021,Ionia,35,0
,3336.0,6302.0,3889.0,2413.0,1116965.0,335.0,177.0,1.89,2021,Ionia,35,0
,3346.0,6304.0,3903.0,2401.0,1296896.0,388.0,206.0,1.88,2021,Ionia,35,0
,3389.0,6384.0,3958.0,2426.0,1309495.0,386.0,205.0,1.88,2021,Ionia,35,0
,3372.0,6322.0,3928.0,2394.0,1305743.0,387.0,207.0,1.87,2021,Ionia,35,0
,3258.0,6013.0,3786.0,2227.0,1255741.0,385.0,209.0,1.85,2021,Ionia,35,0
,3242.0,5973.0,3769.0,2204.0,1347644.0,416.0,226.0,1.84,2021,Ionia,35,0
,3257.0,6023.0,3793.0,2230.0,1215023.0,373.0,202.0,1.85,2021,Ionia,35,0
,3270.0,6128.0,3814.0,2314.0,1357735.0,415.0,222.0,1.87,2021,Ionia,35,0
,3306.0,6188.0,3855.0,2333.0,1373844.0,416.0,222.0,1.87,2021,Ionia,35,0
,3342.0,6339.0,3913.0,2426.0,1411498.0,422.0,223.0,1.9,2021,Ionia,35,0
,3307.0,6186.0,3853.0,2333.0,1264335.0,382.0,204.0,1.87,2021,Ionia,35,0
