Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,368.0,667.0,416.0,251.0,162069.0,440.0,243.0,1.81,2022,Leelanau,46,0
,369.0,684.0,424.0,260.0,162308.0,440.0,237.0,1.85,2022,Leelanau,46,0
,373.0,701.0,428.0,273.0,169704.0,455.0,242.0,1.88,2022,Leelanau,46,0
,388.0,738.0,443.0,295.0,176566.0,455.0,239.0,1.9,2022,Leelanau,46,0
,397.0,761.0,452.0,309.0,181222.0,456.0,238.0,1.92,2022,Leelanau,46,0
,404.0,762.0,455.0,307.0,181317.0,449.0,238.0,1.89,2022,Leelanau,46,0
,410.0,782.0,467.0,315.0,182857.0,446.0,234.0,1.91,2022,Leelanau,46,0
,423.0,805.0,476.0,329.0,184082.0,435.0,229.0,1.9,2022,Leelanau,46,0
,388.0,754.0,444.0,310.0,174865.0,451.0,232.0,1.94,2022,Leelanau,46,0
,370.0,703.0,422.0,281.0,169725.0,459.0,241.0,1.9,2022,Leelanau,46,0
,374.0,723.0,430.0,293.0,170887.0,457.0,236.0,1.93,2022,Leelanau,46,0
,374.0,732.0,437.0,295.0,171604.0,459.0,234.0,1.96,2022,Leelanau,46,0
,387.0,734.0,441.0,293.0,173934.0,450.0,237.0,1.9,2022,Leelanau,46,0
