Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3117.0,5230.0,3538.0,1692.0,938450.0,301.0,179.0,1.68,2021,Marquette,53,0
,3095.0,5253.0,3526.0,1727.0,943647.0,305.0,180.0,1.7,2021,Marquette,53,0
,3111.0,5322.0,3564.0,1758.0,936620.0,301.0,176.0,1.71,2021,Marquette,53,0
,3116.0,5316.0,3567.0,1749.0,1107219.0,355.0,208.0,1.71,2021,Marquette,53,0
,3152.0,5393.0,3606.0,1787.0,1126921.0,358.0,209.0,1.71,2021,Marquette,53,0
,3133.0,5361.0,3599.0,1762.0,1117541.0,357.0,208.0,1.71,2021,Marquette,53,0
,3045.0,5217.0,3513.0,1704.0,1089323.0,358.0,209.0,1.71,2021,Marquette,53,0
,3038.0,5228.0,3514.0,1714.0,1178940.0,388.0,226.0,1.72,2021,Marquette,53,0
,3017.0,5197.0,3489.0,1708.0,1043119.0,346.0,201.0,1.72,2021,Marquette,53,0
,3005.0,5180.0,3480.0,1700.0,1154798.0,384.0,223.0,1.72,2021,Marquette,53,0
,3009.0,5180.0,3489.0,1691.0,1157698.0,385.0,223.0,1.72,2021,Marquette,53,0
,3015.0,5198.0,3503.0,1695.0,1176136.0,390.0,226.0,1.72,2021,Marquette,53,0
,3071.0,5256.0,3532.0,1724.0,1080868.0,352.0,206.0,1.71,2021,Marquette,53,0
