Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,9448.0,17606.0,10950.0,6656.0,2120891.0,224.0,120.0,1.86,2015,Bay,10,0
,9414.0,17537.0,10905.0,6632.0,2084694.0,221.0,119.0,1.86,2015,Bay,10,0
,9439.0,17523.0,10933.0,6590.0,2055709.0,218.0,117.0,1.86,2015,Bay,10,0
,9452.0,17528.0,10935.0,6593.0,2011780.0,213.0,115.0,1.85,2015,Bay,10,0
,9447.0,17516.0,10936.0,6580.0,2036673.0,216.0,116.0,1.85,2015,Bay,10,0
,9421.0,17457.0,10912.0,6545.0,2025328.0,215.0,116.0,1.85,2015,Bay,10,0
,9392.0,17386.0,10872.0,6514.0,2017413.0,215.0,116.0,1.85,2015,Bay,10,0
,9347.0,17286.0,10800.0,6486.0,2018589.0,216.0,117.0,1.85,2015,Bay,10,0
,9317.0,17274.0,10769.0,6505.0,1993082.0,214.0,115.0,1.85,2015,Bay,10,0
,9267.0,17113.0,10669.0,6444.0,1946362.0,210.0,114.0,1.85,2015,Bay,10,0
,9236.0,17053.0,10634.0,6419.0,1935979.0,210.0,114.0,1.85,2015,Bay,10,0
,9246.0,17066.0,10624.0,6442.0,1932437.0,209.0,113.0,1.85,2015,Bay,10,0
,9369.0,17362.0,10828.0,6534.0,2014911.0,215.0,116.0,1.85,2015,Bay,10,0
