Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,534.0,957.0,642.0,315.0,109125.0,204.0,114.0,1.79,2018,Schoolcraft,76,0
,541.0,999.0,658.0,341.0,112798.0,208.0,113.0,1.85,2018,Schoolcraft,76,0
,550.0,1014.0,668.0,346.0,116804.0,212.0,115.0,1.84,2018,Schoolcraft,76,0
,561.0,1031.0,682.0,349.0,119387.0,213.0,116.0,1.84,2018,Schoolcraft,76,0
,570.0,1032.0,691.0,341.0,121327.0,213.0,118.0,1.81,2018,Schoolcraft,76,0
,558.0,1008.0,673.0,335.0,118939.0,213.0,118.0,1.81,2018,Schoolcraft,76,0
,562.0,1047.0,683.0,364.0,121384.0,216.0,116.0,1.86,2018,Schoolcraft,76,0
,564.0,1038.0,685.0,353.0,119350.0,212.0,115.0,1.84,2018,Schoolcraft,76,0
,576.0,1056.0,701.0,355.0,120226.0,209.0,114.0,1.83,2018,Schoolcraft,76,0
,563.0,1035.0,682.0,353.0,119797.0,213.0,116.0,1.84,2018,Schoolcraft,76,0
,563.0,1039.0,678.0,361.0,119806.0,213.0,115.0,1.85,2018,Schoolcraft,76,0
,557.0,1022.0,673.0,349.0,114994.0,206.0,113.0,1.83,2018,Schoolcraft,76,0
,558.0,1023.0,676.0,347.0,117828.0,211.0,115.0,1.83,2018,Schoolcraft,76,0
