Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3167.0,6579.0,3928.0,2651.0,778354.0,246.0,118.0,2.08,2015,Hillsdale,31,0
,3166.0,6574.0,3928.0,2646.0,756640.0,239.0,115.0,2.08,2015,Hillsdale,31,0
,3153.0,6512.0,3920.0,2592.0,750933.0,238.0,115.0,2.07,2015,Hillsdale,31,0
,3140.0,6454.0,3888.0,2566.0,738043.0,235.0,114.0,2.06,2015,Hillsdale,31,0
,3151.0,6520.0,3920.0,2600.0,749180.0,238.0,115.0,2.07,2015,Hillsdale,31,0
,3128.0,6470.0,3898.0,2572.0,749038.0,239.0,116.0,2.07,2015,Hillsdale,31,0
,3129.0,6518.0,3910.0,2608.0,743016.0,237.0,114.0,2.08,2015,Hillsdale,31,0
,3087.0,6449.0,3857.0,2592.0,732629.0,237.0,114.0,2.09,2015,Hillsdale,31,0
,3048.0,6323.0,3801.0,2522.0,705782.0,232.0,112.0,2.07,2015,Hillsdale,31,0
,3001.0,6219.0,3738.0,2481.0,692972.0,231.0,111.0,2.07,2015,Hillsdale,31,0
,2967.0,6131.0,3699.0,2432.0,680612.0,229.0,111.0,2.07,2015,Hillsdale,31,0
,2950.0,6055.0,3663.0,2392.0,678022.0,230.0,112.0,2.05,2015,Hillsdale,31,0
,3091.0,6400.0,3846.0,2555.0,729602.0,236.0,114.0,2.07,2015,Hillsdale,31,0
