Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2057.0,4053.0,2439.0,1614.0,422534.0,205.0,104.0,1.97,2020,Barry,9,0
,2048.0,4025.0,2426.0,1599.0,423801.0,207.0,105.0,1.97,2020,Barry,9,0
,2088.0,4106.0,2465.0,1641.0,441651.0,212.0,108.0,1.97,2020,Barry,9,0
,2146.0,4176.0,2536.0,1640.0,441948.0,206.0,106.0,1.95,2020,Barry,9,0
,2155.0,4172.0,2554.0,1618.0,437557.0,203.0,105.0,1.94,2020,Barry,9,0
,2247.0,4409.0,2697.0,1712.0,716611.0,319.0,163.0,1.96,2020,Barry,9,0
,2570.0,5236.0,3143.0,2093.0,819616.0,319.0,157.0,2.04,2020,Barry,9,0
,2613.0,5271.0,3198.0,2073.0,893344.0,342.0,169.0,2.02,2020,Barry,9,0
,2420.0,4645.0,2885.0,1760.0,800564.0,331.0,172.0,1.92,2020,Barry,9,0
,2338.0,4385.0,2758.0,1627.0,752742.0,322.0,172.0,1.88,2020,Barry,9,0
,2316.0,4344.0,2722.0,1622.0,734628.0,317.0,169.0,1.88,2020,Barry,9,0
,2326.0,4378.0,2730.0,1648.0,737635.0,317.0,168.0,1.88,2020,Barry,9,0
,2277.0,4433.0,2713.0,1721.0,635219.0,275.0,141.0,1.95,2020,Barry,9,0
