Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2372.0,4303.0,2898.0,1405.0,471695.0,199.0,110.0,1.81,2017,Roscommon,73,0
,2355.0,4270.0,2878.0,1392.0,475093.0,202.0,111.0,1.81,2017,Roscommon,73,0
,2352.0,4274.0,2883.0,1391.0,471715.0,201.0,110.0,1.82,2017,Roscommon,73,0
,2349.0,4262.0,2882.0,1380.0,472746.0,201.0,111.0,1.81,2017,Roscommon,73,0
,2358.0,4282.0,2894.0,1388.0,482154.0,204.0,113.0,1.82,2017,Roscommon,73,0
,2349.0,4255.0,2877.0,1378.0,478392.0,204.0,112.0,1.81,2017,Roscommon,73,0
,2316.0,4179.0,2830.0,1349.0,462978.0,200.0,111.0,1.8,2017,Roscommon,73,0
,2275.0,4101.0,2783.0,1318.0,458878.0,202.0,112.0,1.8,2017,Roscommon,73,0
,2255.0,4051.0,2749.0,1302.0,447926.0,199.0,111.0,1.8,2017,Roscommon,73,0
,2221.0,3972.0,2710.0,1262.0,437718.0,197.0,110.0,1.79,2017,Roscommon,73,0
,2214.0,3916.0,2689.0,1227.0,446776.0,202.0,114.0,1.77,2017,Roscommon,73,0
,2199.0,3904.0,2671.0,1233.0,437310.0,199.0,112.0,1.78,2017,Roscommon,73,0
,2301.0,4147.0,2812.0,1335.0,461948.0,201.0,111.0,1.8,2017,Roscommon,73,0
