Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,469.0,853.0,567.0,286.0,88658.0,189.0,104.0,1.82,2018,Alger,3,0
,474.0,881.0,575.0,306.0,87990.0,186.0,100.0,1.86,2018,Alger,3,0
,477.0,877.0,576.0,301.0,90054.0,189.0,103.0,1.84,2018,Alger,3,0
,473.0,857.0,569.0,288.0,88552.0,187.0,103.0,1.81,2018,Alger,3,0
,481.0,889.0,583.0,306.0,91211.0,190.0,103.0,1.85,2018,Alger,3,0
,471.0,860.0,571.0,289.0,86619.0,184.0,101.0,1.83,2018,Alger,3,0
,461.0,830.0,559.0,271.0,82988.0,180.0,100.0,1.8,2018,Alger,3,0
,464.0,843.0,564.0,279.0,86567.0,187.0,103.0,1.82,2018,Alger,3,0
,462.0,843.0,562.0,281.0,87916.0,190.0,104.0,1.82,2018,Alger,3,0
,470.0,851.0,571.0,280.0,88587.0,188.0,104.0,1.81,2018,Alger,3,0
,455.0,810.0,545.0,265.0,82941.0,182.0,102.0,1.78,2018,Alger,3,0
,433.0,768.0,520.0,248.0,77894.0,180.0,101.0,1.77,2018,Alger,3,0
,466.0,847.0,564.0,283.0,86665.0,186.0,102.0,1.82,2018,Alger,3,0
