Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,92.0,149.0,105.0,44.0,13531.0,147.0,91.0,1.62,2020,Keweenaw,43,0
,92.0,146.0,105.0,41.0,13710.0,149.0,94.0,1.59,2020,Keweenaw,43,0
,91.0,146.0,104.0,42.0,14347.0,158.0,98.0,1.6,2020,Keweenaw,43,0
,91.0,146.0,107.0,39.0,13582.0,149.0,93.0,1.6,2020,Keweenaw,43,0
,93.0,147.0,110.0,37.0,13591.0,146.0,92.0,1.58,2020,Keweenaw,43,0
,94.0,155.0,114.0,41.0,27117.0,288.0,175.0,1.65,2020,Keweenaw,43,0
,109.0,184.0,134.0,50.0,29305.0,269.0,159.0,1.69,2020,Keweenaw,43,0
,113.0,200.0,143.0,57.0,34708.0,307.0,174.0,1.77,2020,Keweenaw,43,0
,102.0,180.0,129.0,51.0,29867.0,293.0,166.0,1.76,2020,Keweenaw,43,0
,95.0,164.0,117.0,47.0,29001.0,305.0,177.0,1.73,2020,Keweenaw,43,0
,94.0,153.0,112.0,41.0,24824.0,264.0,162.0,1.63,2020,Keweenaw,43,0
,91.0,137.0,106.0,31.0,23817.0,262.0,174.0,1.51,2020,Keweenaw,43,0
,96.0,159.0,116.0,43.0,22283.0,228.0,138.0,1.64,2020,Keweenaw,43,0
