Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1535.0,3027.0,1944.0,1083.0,355032.0,231.0,117.0,1.97,2015,Kalkaska,41,0
,1509.0,2958.0,1900.0,1058.0,341089.0,226.0,115.0,1.96,2015,Kalkaska,41,0
,1546.0,3027.0,1947.0,1080.0,346295.0,224.0,114.0,1.96,2015,Kalkaska,41,0
,1560.0,3077.0,1974.0,1103.0,342470.0,220.0,111.0,1.97,2015,Kalkaska,41,0
,1549.0,3054.0,1970.0,1084.0,345231.0,223.0,113.0,1.97,2015,Kalkaska,41,0
,1537.0,3051.0,1954.0,1097.0,342921.0,223.0,112.0,1.99,2015,Kalkaska,41,0
,1525.0,3061.0,1953.0,1108.0,339591.0,223.0,111.0,2.01,2015,Kalkaska,41,0
,1505.0,3003.0,1909.0,1094.0,338939.0,225.0,113.0,2.0,2015,Kalkaska,41,0
,1494.0,2958.0,1892.0,1066.0,331648.0,222.0,112.0,1.98,2015,Kalkaska,41,0
,1467.0,2895.0,1853.0,1042.0,314993.0,215.0,109.0,1.97,2015,Kalkaska,41,0
,1425.0,2809.0,1791.0,1018.0,305418.0,214.0,109.0,1.97,2015,Kalkaska,41,0
,1427.0,2775.0,1779.0,996.0,299716.0,210.0,108.0,1.94,2015,Kalkaska,41,0
,1507.0,2975.0,1906.0,1069.0,333612.0,221.0,112.0,1.97,2015,Kalkaska,41,0
