Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1865.0,3787.0,2301.0,1486.0,417803.0,224.0,110.0,2.03,2016,Osceola,68,0
,1842.0,3744.0,2274.0,1470.0,411063.0,223.0,110.0,2.03,2016,Osceola,68,0
,1837.0,3716.0,2274.0,1442.0,406512.0,221.0,109.0,2.02,2016,Osceola,68,0
,1820.0,3746.0,2276.0,1470.0,408690.0,225.0,109.0,2.06,2016,Osceola,68,0
,1803.0,3722.0,2258.0,1464.0,417533.0,232.0,112.0,2.06,2016,Osceola,68,0
,1828.0,3767.0,2292.0,1475.0,420347.0,230.0,112.0,2.06,2016,Osceola,68,0
,1804.0,3704.0,2251.0,1453.0,420649.0,233.0,114.0,2.05,2016,Osceola,68,0
,1791.0,3671.0,2223.0,1448.0,413291.0,231.0,113.0,2.05,2016,Osceola,68,0
,1757.0,3610.0,2189.0,1421.0,401032.0,228.0,111.0,2.05,2016,Osceola,68,0
,1725.0,3517.0,2137.0,1380.0,388148.0,225.0,110.0,2.04,2016,Osceola,68,0
,1715.0,3519.0,2130.0,1389.0,387106.0,226.0,110.0,2.05,2016,Osceola,68,0
,1722.0,3521.0,2139.0,1382.0,386391.0,224.0,110.0,2.04,2016,Osceola,68,0
,1792.0,3669.0,2229.0,1440.0,406547.0,227.0,111.0,2.05,2016,Osceola,68,0
