Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,550.0,952.0,619.0,333.0,109533.0,199.0,115.0,1.73,2019,Baraga,8,0
,536.0,940.0,604.0,336.0,108566.0,203.0,115.0,1.75,2019,Baraga,8,0
,525.0,921.0,593.0,328.0,105185.0,200.0,114.0,1.75,2019,Baraga,8,0
,502.0,889.0,571.0,318.0,101048.0,201.0,114.0,1.77,2019,Baraga,8,0
,503.0,912.0,581.0,331.0,100234.0,199.0,110.0,1.81,2019,Baraga,8,0
,484.0,861.0,557.0,304.0,95310.0,197.0,111.0,1.78,2019,Baraga,8,0
,476.0,862.0,556.0,306.0,93893.0,197.0,109.0,1.81,2019,Baraga,8,0
,472.0,841.0,545.0,296.0,90735.0,192.0,108.0,1.78,2019,Baraga,8,0
,482.0,868.0,558.0,310.0,95913.0,199.0,110.0,1.8,2019,Baraga,8,0
,474.0,864.0,549.0,315.0,97380.0,205.0,113.0,1.82,2019,Baraga,8,0
,468.0,846.0,536.0,310.0,95246.0,204.0,113.0,1.81,2019,Baraga,8,0
,462.0,839.0,531.0,308.0,94615.0,205.0,113.0,1.82,2019,Baraga,8,0
,495.0,883.0,567.0,316.0,98972.0,200.0,112.0,1.79,2019,Baraga,8,0
