Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3240.0,6061.0,4013.0,2048.0,716201.0,221.0,118.0,1.87,2018,Clare,19,0
,3243.0,6091.0,4036.0,2055.0,709740.0,219.0,117.0,1.88,2018,Clare,19,0
,3254.0,6115.0,4045.0,2070.0,715812.0,220.0,117.0,1.88,2018,Clare,19,0
,3264.0,6116.0,4049.0,2067.0,708262.0,217.0,116.0,1.87,2018,Clare,19,0
,3275.0,6116.0,4058.0,2058.0,713588.0,218.0,117.0,1.87,2018,Clare,19,0
,3252.0,6053.0,4028.0,2025.0,696818.0,214.0,115.0,1.86,2018,Clare,19,0
,3221.0,5971.0,3975.0,1996.0,688752.0,214.0,115.0,1.85,2018,Clare,19,0
,3216.0,5972.0,3961.0,2011.0,688563.0,214.0,115.0,1.86,2018,Clare,19,0
,3201.0,5938.0,3933.0,2005.0,687430.0,215.0,116.0,1.86,2018,Clare,19,0
,3199.0,5920.0,3909.0,2011.0,689072.0,215.0,116.0,1.85,2018,Clare,19,0
,3145.0,5794.0,3844.0,1950.0,673496.0,214.0,116.0,1.84,2018,Clare,19,0
,3136.0,5804.0,3839.0,1965.0,656815.0,209.0,113.0,1.85,2018,Clare,19,0
,3221.0,5996.0,3974.0,2022.0,695379.0,216.0,116.0,1.86,2018,Clare,19,0
