Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2921.0,5375.0,3450.0,1925.0,595766.0,204.0,111.0,1.84,2016,Delta,22,0
,2895.0,5350.0,3413.0,1937.0,598416.0,207.0,112.0,1.85,2016,Delta,22,0
,2869.0,5315.0,3381.0,1934.0,592127.0,206.0,111.0,1.85,2016,Delta,22,0
,2877.0,5346.0,3414.0,1932.0,591673.0,206.0,111.0,1.86,2016,Delta,22,0
,2858.0,5320.0,3402.0,1918.0,594160.0,208.0,112.0,1.86,2016,Delta,22,0
,2838.0,5268.0,3392.0,1876.0,588247.0,207.0,112.0,1.86,2016,Delta,22,0
,2832.0,5253.0,3371.0,1882.0,587573.0,207.0,112.0,1.85,2016,Delta,22,0
,2814.0,5182.0,3334.0,1848.0,579060.0,206.0,112.0,1.84,2016,Delta,22,0
,2797.0,5189.0,3333.0,1856.0,573446.0,205.0,111.0,1.86,2016,Delta,22,0
,2771.0,5103.0,3285.0,1818.0,554128.0,200.0,109.0,1.84,2016,Delta,22,0
,2761.0,5107.0,3272.0,1835.0,559322.0,203.0,110.0,1.85,2016,Delta,22,0
,2747.0,5073.0,3250.0,1823.0,551030.0,201.0,109.0,1.85,2016,Delta,22,0
,2832.0,5240.0,3358.0,1882.0,580412.0,205.0,111.0,1.85,2016,Delta,22,0
