Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2569.0,4842.0,3046.0,1796.0,545278.0,212.0,113.0,1.88,2019,Wexford,84,0
,2549.0,4758.0,3003.0,1755.0,538073.0,211.0,113.0,1.87,2019,Wexford,84,0
,2568.0,4774.0,3030.0,1744.0,531626.0,207.0,111.0,1.86,2019,Wexford,84,0
,2544.0,4736.0,3012.0,1724.0,519468.0,204.0,110.0,1.86,2019,Wexford,84,0
,2544.0,4788.0,3027.0,1761.0,512780.0,202.0,107.0,1.88,2019,Wexford,84,0
,2550.0,4749.0,3011.0,1738.0,506608.0,199.0,107.0,1.86,2019,Wexford,84,0
,2507.0,4689.0,2974.0,1715.0,500900.0,200.0,107.0,1.87,2019,Wexford,84,0
,2479.0,4631.0,2928.0,1703.0,493250.0,199.0,107.0,1.87,2019,Wexford,84,0
,2455.0,4557.0,2883.0,1674.0,488959.0,199.0,107.0,1.86,2019,Wexford,84,0
,2436.0,4517.0,2857.0,1660.0,480077.0,197.0,106.0,1.85,2019,Wexford,84,0
,2409.0,4435.0,2819.0,1616.0,474977.0,197.0,107.0,1.84,2019,Wexford,84,0
,2394.0,4435.0,2809.0,1626.0,469590.0,196.0,106.0,1.85,2019,Wexford,84,0
,2500.0,4659.0,2950.0,1709.0,505132.0,202.0,108.0,1.86,2019,Wexford,84,0
