Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2228.0,4025.0,2704.0,1321.0,439963.0,197.0,109.0,1.81,2018,Ogemaw,66,0
,2221.0,3999.0,2689.0,1310.0,432975.0,195.0,108.0,1.8,2018,Ogemaw,66,0
,2218.0,3997.0,2703.0,1294.0,440502.0,199.0,110.0,1.8,2018,Ogemaw,66,0
,2225.0,4023.0,2716.0,1307.0,448004.0,201.0,111.0,1.81,2018,Ogemaw,66,0
,2227.0,4036.0,2716.0,1320.0,446323.0,200.0,111.0,1.81,2018,Ogemaw,66,0
,2208.0,3985.0,2690.0,1295.0,438306.0,199.0,110.0,1.8,2018,Ogemaw,66,0
,2209.0,3989.0,2688.0,1301.0,438481.0,198.0,110.0,1.81,2018,Ogemaw,66,0
,2183.0,3942.0,2663.0,1279.0,438646.0,201.0,111.0,1.81,2018,Ogemaw,66,0
,2185.0,3898.0,2643.0,1255.0,430822.0,197.0,111.0,1.78,2018,Ogemaw,66,0
,2150.0,3846.0,2597.0,1249.0,421111.0,196.0,109.0,1.79,2018,Ogemaw,66,0
,2101.0,3714.0,2521.0,1193.0,412056.0,196.0,111.0,1.77,2018,Ogemaw,66,0
,2099.0,3707.0,2519.0,1188.0,403478.0,192.0,109.0,1.77,2018,Ogemaw,66,0
,2188.0,3930.0,2654.0,1276.0,432556.0,198.0,110.0,1.8,2018,Ogemaw,66,0
