Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1850.0,3454.0,2183.0,1271.0,369409.0,200.0,107.0,1.87,2016,Huron,33,0
,1845.0,3450.0,2174.0,1276.0,369384.0,200.0,107.0,1.87,2016,Huron,33,0
,1836.0,3435.0,2159.0,1276.0,367038.0,200.0,107.0,1.87,2016,Huron,33,0
,1830.0,3413.0,2155.0,1258.0,359435.0,196.0,105.0,1.87,2016,Huron,33,0
,1825.0,3405.0,2153.0,1252.0,358973.0,197.0,105.0,1.87,2016,Huron,33,0
,1789.0,3313.0,2105.0,1208.0,350859.0,196.0,106.0,1.85,2016,Huron,33,0
,1780.0,3333.0,2105.0,1228.0,350499.0,197.0,105.0,1.87,2016,Huron,33,0
,1776.0,3340.0,2117.0,1223.0,352448.0,198.0,106.0,1.88,2016,Huron,33,0
,1774.0,3337.0,2115.0,1222.0,352892.0,199.0,106.0,1.88,2016,Huron,33,0
,1762.0,3276.0,2089.0,1187.0,343878.0,195.0,105.0,1.86,2016,Huron,33,0
,1745.0,3249.0,2071.0,1178.0,340445.0,195.0,105.0,1.86,2016,Huron,33,0
,1763.0,3284.0,2092.0,1192.0,343159.0,195.0,104.0,1.86,2016,Huron,33,0
,1798.0,3357.0,2127.0,1231.0,354868.0,197.0,106.0,1.87,2016,Huron,33,0
