Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1961.0,3929.0,2256.0,1673.0,452891.0,231.0,115.0,2.0,2020,Clinton,20,0
,1975.0,3979.0,2268.0,1711.0,454674.0,230.0,114.0,2.01,2020,Clinton,20,0
,2035.0,4104.0,2338.0,1766.0,462475.0,227.0,113.0,2.02,2020,Clinton,20,0
,2102.0,4243.0,2427.0,1816.0,469599.0,223.0,111.0,2.02,2020,Clinton,20,0
,2087.0,4146.0,2390.0,1756.0,467179.0,224.0,113.0,1.99,2020,Clinton,20,0
,2174.0,4316.0,2489.0,1827.0,709362.0,326.0,164.0,1.99,2020,Clinton,20,0
,2572.0,5154.0,3000.0,2154.0,806382.0,314.0,156.0,2.0,2020,Clinton,20,0
,2654.0,5300.0,3091.0,2209.0,902423.0,340.0,170.0,2.0,2020,Clinton,20,0
,2438.0,4678.0,2798.0,1880.0,802894.0,329.0,172.0,1.92,2020,Clinton,20,0
,2265.0,4268.0,2569.0,1699.0,739245.0,326.0,173.0,1.88,2020,Clinton,20,0
,2231.0,4191.0,2517.0,1674.0,709268.0,318.0,169.0,1.88,2020,Clinton,20,0
,2288.0,4353.0,2606.0,1747.0,726360.0,317.0,167.0,1.9,2020,Clinton,20,0
,2232.0,4388.0,2562.0,1826.0,641896.0,284.0,145.0,1.97,2020,Clinton,20,0
