Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,4589.0,9451.0,5690.0,3761.0,1076278.0,235.0,114.0,2.06,2015,Newaygo,63,0
,4527.0,9308.0,5606.0,3702.0,1053598.0,233.0,113.0,2.06,2015,Newaygo,63,0
,4470.0,9226.0,5557.0,3669.0,1035223.0,232.0,112.0,2.06,2015,Newaygo,63,0
,4502.0,9327.0,5621.0,3706.0,1034576.0,230.0,111.0,2.07,2015,Newaygo,63,0
,4507.0,9353.0,5634.0,3719.0,1039600.0,231.0,111.0,2.08,2015,Newaygo,63,0
,4478.0,9290.0,5602.0,3688.0,1036401.0,231.0,112.0,2.07,2015,Newaygo,63,0
,4430.0,9173.0,5544.0,3629.0,1025532.0,231.0,112.0,2.07,2015,Newaygo,63,0
,4390.0,9095.0,5500.0,3595.0,1014661.0,231.0,112.0,2.07,2015,Newaygo,63,0
,4355.0,8941.0,5435.0,3506.0,996507.0,229.0,111.0,2.05,2015,Newaygo,63,0
,4359.0,8953.0,5436.0,3517.0,983944.0,226.0,110.0,2.05,2015,Newaygo,63,0
,4342.0,8888.0,5409.0,3479.0,976751.0,225.0,110.0,2.05,2015,Newaygo,63,0
,4320.0,8866.0,5353.0,3513.0,977138.0,226.0,110.0,2.05,2015,Newaygo,63,0
,4439.0,9156.0,5532.0,3624.0,1020851.0,230.0,111.0,2.06,2015,Newaygo,63,0
