Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2526.0,4911.0,3005.0,1906.0,559692.0,222.0,114.0,1.94,2019,Gratiot,30,0
,2471.0,4769.0,2940.0,1829.0,540515.0,219.0,113.0,1.93,2019,Gratiot,30,0
,2466.0,4704.0,2925.0,1779.0,534524.0,217.0,114.0,1.91,2019,Gratiot,30,0
,2466.0,4716.0,2904.0,1812.0,524009.0,212.0,111.0,1.91,2019,Gratiot,30,0
,2457.0,4686.0,2898.0,1788.0,519940.0,212.0,111.0,1.91,2019,Gratiot,30,0
,2463.0,4688.0,2902.0,1786.0,517929.0,210.0,110.0,1.9,2019,Gratiot,30,0
,2462.0,4694.0,2908.0,1786.0,521476.0,212.0,111.0,1.91,2019,Gratiot,30,0
,2455.0,4725.0,2908.0,1817.0,522962.0,213.0,111.0,1.92,2019,Gratiot,30,0
,2442.0,4706.0,2873.0,1833.0,525444.0,215.0,112.0,1.93,2019,Gratiot,30,0
,2453.0,4729.0,2879.0,1850.0,529768.0,216.0,112.0,1.93,2019,Gratiot,30,0
,2426.0,4682.0,2839.0,1843.0,522291.0,215.0,112.0,1.93,2019,Gratiot,30,0
,2402.0,4647.0,2808.0,1839.0,512620.0,213.0,110.0,1.93,2019,Gratiot,30,0
,2457.0,4721.0,2899.0,1822.0,527598.0,215.0,112.0,1.92,2019,Gratiot,30,0
