Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3452.0,6223.0,3948.0,2275.0,697514.0,202.0,112.0,1.8,2018,Grand Traverse,29,0
,3436.0,6241.0,3939.0,2302.0,686932.0,200.0,110.0,1.82,2018,Grand Traverse,29,0
,3415.0,6202.0,3928.0,2274.0,684671.0,200.0,110.0,1.82,2018,Grand Traverse,29,0
,3446.0,6222.0,3961.0,2261.0,675121.0,196.0,109.0,1.81,2018,Grand Traverse,29,0
,3441.0,6229.0,3944.0,2285.0,677023.0,197.0,109.0,1.81,2018,Grand Traverse,29,0
,3410.0,6186.0,3896.0,2290.0,667261.0,196.0,108.0,1.81,2018,Grand Traverse,29,0
,3317.0,6017.0,3767.0,2250.0,644968.0,194.0,107.0,1.81,2018,Grand Traverse,29,0
,3310.0,5928.0,3743.0,2185.0,635388.0,192.0,107.0,1.79,2018,Grand Traverse,29,0
,3268.0,5853.0,3693.0,2160.0,613942.0,188.0,105.0,1.79,2018,Grand Traverse,29,0
,3186.0,5706.0,3600.0,2106.0,607764.0,191.0,107.0,1.79,2018,Grand Traverse,29,0
,3117.0,5556.0,3509.0,2047.0,595342.0,191.0,107.0,1.78,2018,Grand Traverse,29,0
,3028.0,5367.0,3396.0,1971.0,563102.0,186.0,105.0,1.77,2018,Grand Traverse,29,0
,3319.0,5978.0,3777.0,2201.0,645752.0,194.0,108.0,1.8,2018,Grand Traverse,29,0
