Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2121.0,4085.0,2483.0,1602.0,443650.0,209.0,109.0,1.93,2017,Chippewa,18,0
,2108.0,4066.0,2461.0,1605.0,436913.0,207.0,107.0,1.93,2017,Chippewa,18,0
,2083.0,4032.0,2441.0,1591.0,436245.0,209.0,108.0,1.94,2017,Chippewa,18,0
,2081.0,4002.0,2434.0,1568.0,432782.0,208.0,108.0,1.92,2017,Chippewa,18,0
,2084.0,4004.0,2433.0,1571.0,443872.0,213.0,111.0,1.92,2017,Chippewa,18,0
,2085.0,3997.0,2433.0,1564.0,439970.0,211.0,110.0,1.92,2017,Chippewa,18,0
,2041.0,3921.0,2380.0,1541.0,436462.0,214.0,111.0,1.92,2017,Chippewa,18,0
,2023.0,3925.0,2379.0,1546.0,434958.0,215.0,111.0,1.94,2017,Chippewa,18,0
,2005.0,3888.0,2362.0,1526.0,413414.0,206.0,106.0,1.94,2017,Chippewa,18,0
,1983.0,3837.0,2331.0,1506.0,403398.0,203.0,105.0,1.93,2017,Chippewa,18,0
,1954.0,3758.0,2289.0,1469.0,417069.0,213.0,111.0,1.92,2017,Chippewa,18,0
,1937.0,3726.0,2273.0,1453.0,411565.0,212.0,110.0,1.92,2017,Chippewa,18,0
,2042.0,3937.0,2392.0,1545.0,429192.0,210.0,109.0,1.93,2017,Chippewa,18,0
