year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2025,October '24,570.0,1011.0,659.0,352.0,169871.0,298.0,168.0,1.77,Baraga,8,0
2025,November '24,575.0,1038.0,671.0,367.0,176726.0,307.0,170.0,1.81,Baraga,8,0
2025,December '24,575.0,1018.0,670.0,348.0,175571.0,305.0,172.0,1.77,Baraga,8,0
2025,January '25,582.0,1031.0,678.0,353.0,174642.0,300.0,169.0,1.77,Baraga,8,0
2025,February '25,596.0,1065.0,697.0,368.0,177022.0,297.0,166.0,1.79,Baraga,8,0
2025,March '25,585.0,1039.0,679.0,360.0,172584.0,295.0,166.0,1.78,Baraga,8,0
2025,April '25,587.0,1048.0,679.0,369.0,173455.0,295.0,166.0,1.79,Baraga,8,0
2025,May '25,584.0,1029.0,677.0,352.0,169712.0,291.0,165.0,1.76,Baraga,8,0
2025,June '25,595.0,1055.0,693.0,362.0,172093.0,289.0,163.0,1.77,Baraga,8,0
2025,July '25,575.0,1023.0,670.0,353.0,171667.0,299.0,168.0,1.78,Baraga,8,0
2025,August '25,573.0,1008.0,668.0,340.0,174950.0,305.0,174.0,1.76,Baraga,8,0
2025,September '25,555.0,973.0,649.0,324.0,168871.0,304.0,174.0,1.75,Baraga,8,0
2025,October '24,570.0,1011.0,659.0,352.0,169871.0,298.0,168.0,1.77,Baraga,8,1
2025,November '24,575.0,1038.0,671.0,367.0,176726.0,307.0,170.0,1.81,Baraga,8,1
2025,December '24,575.0,1018.0,670.0,348.0,175571.0,305.0,172.0,1.77,Baraga,8,1
2025,January '25,582.0,1031.0,678.0,353.0,174642.0,300.0,169.0,1.77,Baraga,8,1
2025,February '25,596.0,1065.0,697.0,368.0,177022.0,297.0,166.0,1.79,Baraga,8,1
2025,March '25,585.0,1039.0,679.0,360.0,172584.0,295.0,166.0,1.78,Baraga,8,1
2025,April '25,587.0,1048.0,679.0,369.0,173455.0,295.0,166.0,1.79,Baraga,8,1
2025,May '25,584.0,1029.0,677.0,352.0,169712.0,291.0,165.0,1.76,Baraga,8,1
2025,June '25,595.0,1055.0,693.0,362.0,172093.0,289.0,163.0,1.77,Baraga,8,1
2025,July '25,575.0,1023.0,670.0,353.0,171667.0,299.0,168.0,1.78,Baraga,8,1
2025,August '25,573.0,1008.0,668.0,340.0,174950.0,305.0,174.0,1.76,Baraga,8,1
2025,September '25,555.0,973.0,649.0,324.0,168871.0,304.0,174.0,1.75,Baraga,8,1
