Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,754.0,1292.0,890.0,402.0,133611.0,177.0,103.0,1.71,2019,Presque Isle,72,0
,730.0,1257.0,866.0,391.0,130928.0,179.0,104.0,1.72,2019,Presque Isle,72,0
,729.0,1255.0,865.0,390.0,131525.0,180.0,105.0,1.72,2019,Presque Isle,72,0
,718.0,1222.0,850.0,372.0,129267.0,180.0,106.0,1.7,2019,Presque Isle,72,0
,718.0,1224.0,847.0,377.0,125532.0,175.0,103.0,1.7,2019,Presque Isle,72,0
,725.0,1242.0,860.0,382.0,126660.0,175.0,102.0,1.71,2019,Presque Isle,72,0
,708.0,1212.0,837.0,375.0,126082.0,178.0,104.0,1.71,2019,Presque Isle,72,0
,703.0,1201.0,827.0,374.0,124873.0,178.0,104.0,1.71,2019,Presque Isle,72,0
,687.0,1163.0,806.0,357.0,117893.0,172.0,101.0,1.69,2019,Presque Isle,72,0
,686.0,1146.0,795.0,351.0,118971.0,173.0,104.0,1.67,2019,Presque Isle,72,0
,681.0,1137.0,795.0,342.0,114991.0,169.0,101.0,1.67,2019,Presque Isle,72,0
,669.0,1118.0,776.0,342.0,112521.0,168.0,101.0,1.67,2019,Presque Isle,72,0
,709.0,1206.0,835.0,371.0,124405.0,175.0,103.0,1.7,2019,Presque Isle,72,0
