Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1317.0,2266.0,1515.0,751.0,408683.0,310.0,180.0,1.72,2021,Dickinson,23,0
,1340.0,2334.0,1543.0,791.0,421782.0,315.0,181.0,1.74,2021,Dickinson,23,0
,1331.0,2327.0,1525.0,802.0,420871.0,316.0,181.0,1.75,2021,Dickinson,23,0
,1336.0,2343.0,1539.0,804.0,488181.0,365.0,208.0,1.75,2021,Dickinson,23,0
,1355.0,2396.0,1566.0,830.0,497583.0,367.0,208.0,1.77,2021,Dickinson,23,0
,1344.0,2377.0,1552.0,825.0,499720.0,372.0,210.0,1.77,2021,Dickinson,23,0
,1326.0,2361.0,1530.0,831.0,490052.0,370.0,208.0,1.78,2021,Dickinson,23,0
,1296.0,2327.0,1506.0,821.0,524133.0,404.0,225.0,1.8,2021,Dickinson,23,0
,1307.0,2330.0,1515.0,815.0,450263.0,345.0,193.0,1.78,2021,Dickinson,23,0
,1308.0,2339.0,1518.0,821.0,526183.0,402.0,225.0,1.79,2021,Dickinson,23,0
,1303.0,2335.0,1510.0,825.0,527742.0,405.0,226.0,1.79,2021,Dickinson,23,0
,1311.0,2350.0,1521.0,829.0,526995.0,402.0,224.0,1.79,2021,Dickinson,23,0
,1323.0,2340.0,1528.0,812.0,481849.0,364.0,206.0,1.77,2021,Dickinson,23,0
