Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,18302.0,33993.0,20302.0,13691.0,3976619.0,217.0,117.0,1.86,2017,Muskegon,62,0
,18065.0,33534.0,20055.0,13479.0,3894027.0,216.0,116.0,1.86,2017,Muskegon,62,0
,17985.0,33402.0,19998.0,13404.0,3871107.0,215.0,116.0,1.86,2017,Muskegon,62,0
,18019.0,33442.0,20052.0,13390.0,3856136.0,214.0,115.0,1.86,2017,Muskegon,62,0
,18011.0,33427.0,20062.0,13365.0,3896004.0,216.0,117.0,1.86,2017,Muskegon,62,0
,17924.0,33324.0,19983.0,13341.0,3869260.0,216.0,116.0,1.86,2017,Muskegon,62,0
,17675.0,32825.0,19687.0,13138.0,3825362.0,216.0,117.0,1.86,2017,Muskegon,62,0
,17588.0,32628.0,19591.0,13037.0,3794999.0,216.0,116.0,1.86,2017,Muskegon,62,0
,17522.0,32462.0,19524.0,12938.0,3747646.0,214.0,115.0,1.85,2017,Muskegon,62,0
,17453.0,32256.0,19405.0,12851.0,3736109.0,214.0,116.0,1.85,2017,Muskegon,62,0
,17484.0,32353.0,19425.0,12928.0,3885734.0,222.0,120.0,1.85,2017,Muskegon,62,0
,17396.0,32132.0,19303.0,12829.0,3898594.0,224.0,121.0,1.85,2017,Muskegon,62,0
,17785.0,32982.0,19782.0,13199.0,3854300.0,217.0,117.0,1.85,2017,Muskegon,62,0
