Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3838.0,7716.0,4376.0,3340.0,879597.0,229.0,114.0,2.01,2017,St. Joseph,79,0
,3786.0,7639.0,4334.0,3305.0,864065.0,228.0,113.0,2.02,2017,St. Joseph,79,0
,3761.0,7554.0,4313.0,3241.0,854231.0,227.0,113.0,2.01,2017,St. Joseph,79,0
,3785.0,7561.0,4335.0,3226.0,847981.0,224.0,112.0,2.0,2017,St. Joseph,79,0
,3729.0,7437.0,4268.0,3169.0,839776.0,225.0,113.0,1.99,2017,St. Joseph,79,0
,3710.0,7332.0,4249.0,3083.0,824118.0,222.0,112.0,1.98,2017,St. Joseph,79,0
,3662.0,7273.0,4226.0,3047.0,816117.0,223.0,112.0,1.99,2017,St. Joseph,79,0
,3620.0,7160.0,4155.0,3005.0,808207.0,223.0,113.0,1.98,2017,St. Joseph,79,0
,3544.0,6975.0,4059.0,2916.0,783407.0,221.0,112.0,1.97,2017,St. Joseph,79,0
,3546.0,7026.0,4059.0,2967.0,788649.0,222.0,112.0,1.98,2017,St. Joseph,79,0
,3532.0,6931.0,4057.0,2874.0,813727.0,230.0,117.0,1.96,2017,St. Joseph,79,0
,3536.0,6928.0,4056.0,2872.0,817294.0,231.0,118.0,1.96,2017,St. Joseph,79,0
,3671.0,7294.0,4207.0,3087.0,828097.0,226.0,114.0,1.99,2017,St. Joseph,79,0
