Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,53576.0,104424.0,63729.0,40695.0,12599620.0,235.0,121.0,1.95,2017,Macomb,51,0
,53154.0,103548.0,63199.0,40349.0,12511138.0,235.0,121.0,1.95,2017,Macomb,51,0
,52975.0,103235.0,62995.0,40240.0,12432157.0,235.0,120.0,1.95,2017,Macomb,51,0
,52934.0,103043.0,62934.0,40109.0,12324075.0,233.0,120.0,1.95,2017,Macomb,51,0
,52851.0,102757.0,62861.0,39896.0,12382214.0,234.0,120.0,1.94,2017,Macomb,51,0
,52496.0,101892.0,62471.0,39421.0,12249699.0,233.0,120.0,1.94,2017,Macomb,51,0
,52077.0,101072.0,61985.0,39087.0,12138832.0,233.0,120.0,1.94,2017,Macomb,51,0
,51723.0,100061.0,61496.0,38565.0,12016296.0,232.0,120.0,1.93,2017,Macomb,51,0
,51570.0,99573.0,61264.0,38309.0,11924762.0,231.0,120.0,1.93,2017,Macomb,51,0
,51304.0,98867.0,60903.0,37964.0,11817818.0,230.0,120.0,1.93,2017,Macomb,51,0
,51370.0,98946.0,60967.0,37979.0,12330147.0,240.0,125.0,1.93,2017,Macomb,51,0
,51022.0,97969.0,60449.0,37520.0,12253734.0,240.0,125.0,1.92,2017,Macomb,51,0
,52254.0,101282.0,62104.0,39178.0,12248374.0,234.0,121.0,1.94,2017,Macomb,51,0
