Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,5752.0,11423.0,6706.0,4717.0,1403076.0,244.0,123.0,1.99,2015,Eaton,24,0
,5734.0,11461.0,6684.0,4777.0,1378256.0,240.0,120.0,2.0,2015,Eaton,24,0
,5725.0,11441.0,6688.0,4753.0,1350638.0,236.0,118.0,2.0,2015,Eaton,24,0
,5688.0,11283.0,6649.0,4634.0,1318533.0,232.0,117.0,1.98,2015,Eaton,24,0
,5705.0,11333.0,6672.0,4661.0,1334253.0,234.0,118.0,1.99,2015,Eaton,24,0
,5685.0,11274.0,6665.0,4609.0,1323905.0,233.0,117.0,1.98,2015,Eaton,24,0
,5622.0,11153.0,6588.0,4565.0,1314705.0,234.0,118.0,1.98,2015,Eaton,24,0
,5593.0,11047.0,6554.0,4493.0,1306777.0,234.0,118.0,1.98,2015,Eaton,24,0
,5531.0,10934.0,6464.0,4470.0,1274015.0,230.0,117.0,1.98,2015,Eaton,24,0
,5485.0,10854.0,6411.0,4443.0,1265138.0,231.0,117.0,1.98,2015,Eaton,24,0
,5411.0,10709.0,6293.0,4416.0,1249012.0,231.0,117.0,1.98,2015,Eaton,24,0
,5352.0,10566.0,6208.0,4358.0,1235857.0,231.0,117.0,1.97,2015,Eaton,24,0
,5607.0,11123.0,6549.0,4575.0,1312847.0,234.0,118.0,1.98,2015,Eaton,24,0
