year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2025,October '24,3257.0,6211.0,3824.0,2387.0,1070018.0,329.0,172.0,1.91,Cass,15,0
2025,November '24,3243.0,6174.0,3824.0,2350.0,1078546.0,333.0,175.0,1.9,Cass,15,0
2025,December '24,3282.0,6278.0,3874.0,2404.0,1093134.0,333.0,174.0,1.91,Cass,15,0
2025,January '25,3274.0,6260.0,3861.0,2399.0,1079553.0,330.0,172.0,1.91,Cass,15,0
2025,February '25,3288.0,6248.0,3856.0,2392.0,1092652.0,332.0,175.0,1.9,Cass,15,0
2025,March '25,3306.0,6264.0,3860.0,2404.0,1078870.0,326.0,172.0,1.89,Cass,15,0
2025,April '25,3259.0,6183.0,3823.0,2360.0,1072406.0,329.0,173.0,1.9,Cass,15,0
2025,May '25,3193.0,6038.0,3742.0,2296.0,1019349.0,319.0,169.0,1.89,Cass,15,0
2025,June '25,3180.0,6079.0,3730.0,2349.0,1039402.0,327.0,171.0,1.91,Cass,15,0
2025,July '25,3168.0,6018.0,3722.0,2296.0,1044180.0,330.0,174.0,1.9,Cass,15,0
2025,August '25,3169.0,6096.0,3724.0,2372.0,1062611.0,335.0,174.0,1.92,Cass,15,0
2025,September '25,3214.0,6171.0,3774.0,2397.0,1067509.0,332.0,173.0,1.92,Cass,15,0
2025,October '24,3257.0,6211.0,3824.0,2387.0,1070018.0,329.0,172.0,1.91,Cass,15,1
2025,November '24,3243.0,6174.0,3824.0,2350.0,1078546.0,333.0,175.0,1.9,Cass,15,1
2025,December '24,3282.0,6278.0,3874.0,2404.0,1093134.0,333.0,174.0,1.91,Cass,15,1
2025,January '25,3274.0,6260.0,3861.0,2399.0,1079553.0,330.0,172.0,1.91,Cass,15,1
2025,February '25,3288.0,6248.0,3856.0,2392.0,1092652.0,332.0,175.0,1.9,Cass,15,1
2025,March '25,3306.0,6264.0,3860.0,2404.0,1078870.0,326.0,172.0,1.89,Cass,15,1
2025,April '25,3259.0,6183.0,3823.0,2360.0,1072406.0,329.0,173.0,1.9,Cass,15,1
2025,May '25,3193.0,6038.0,3742.0,2296.0,1019349.0,319.0,169.0,1.89,Cass,15,1
2025,June '25,3180.0,6079.0,3730.0,2349.0,1039402.0,327.0,171.0,1.91,Cass,15,1
2025,July '25,3168.0,6018.0,3722.0,2296.0,1044180.0,330.0,174.0,1.9,Cass,15,1
2025,August '25,3169.0,6096.0,3724.0,2372.0,1062611.0,335.0,174.0,1.92,Cass,15,1
2025,September '25,3214.0,6171.0,3774.0,2397.0,1067509.0,332.0,173.0,1.92,Cass,15,1
