Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2997.0,5270.0,3353.0,1917.0,559499.0,187.0,106.0,1.76,2019,Grand Traverse,29,0
,2939.0,5162.0,3293.0,1869.0,547319.0,186.0,106.0,1.76,2019,Grand Traverse,29,0
,2917.0,5157.0,3272.0,1885.0,545913.0,187.0,106.0,1.77,2019,Grand Traverse,29,0
,2932.0,5165.0,3290.0,1875.0,540575.0,184.0,105.0,1.76,2019,Grand Traverse,29,0
,2945.0,5104.0,3294.0,1810.0,540296.0,183.0,106.0,1.73,2019,Grand Traverse,29,0
,2961.0,5144.0,3305.0,1839.0,537105.0,181.0,104.0,1.74,2019,Grand Traverse,29,0
,2960.0,5138.0,3310.0,1828.0,546034.0,184.0,106.0,1.74,2019,Grand Traverse,29,0
,2917.0,5061.0,3277.0,1784.0,535603.0,184.0,106.0,1.74,2019,Grand Traverse,29,0
,2908.0,5021.0,3246.0,1775.0,525341.0,181.0,105.0,1.73,2019,Grand Traverse,29,0
,2916.0,5060.0,3270.0,1790.0,531773.0,182.0,105.0,1.74,2019,Grand Traverse,29,0
,2860.0,4958.0,3204.0,1754.0,518140.0,181.0,105.0,1.73,2019,Grand Traverse,29,0
,2841.0,4893.0,3179.0,1714.0,507369.0,179.0,104.0,1.72,2019,Grand Traverse,29,0
,2924.0,5094.0,3274.0,1820.0,536247.0,183.0,105.0,1.74,2019,Grand Traverse,29,0
