Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,93.0,142.0,110.0,32.0,36950.0,397.0,260.0,1.53,2022,Keweenaw,43,0
,99.0,158.0,118.0,40.0,36254.0,366.0,229.0,1.6,2022,Keweenaw,43,0
,90.0,142.0,108.0,34.0,35455.0,394.0,250.0,1.58,2022,Keweenaw,43,0
,89.0,141.0,109.0,32.0,34494.0,388.0,245.0,1.58,2022,Keweenaw,43,0
,89.0,140.0,107.0,33.0,34305.0,385.0,245.0,1.57,2022,Keweenaw,43,0
,90.0,138.0,108.0,30.0,33322.0,370.0,241.0,1.53,2022,Keweenaw,43,0
,94.0,147.0,114.0,33.0,34410.0,366.0,234.0,1.56,2022,Keweenaw,43,0
,96.0,147.0,115.0,32.0,35232.0,367.0,240.0,1.53,2022,Keweenaw,43,0
,90.0,137.0,107.0,30.0,32760.0,364.0,239.0,1.52,2022,Keweenaw,43,0
,94.0,150.0,114.0,36.0,32750.0,348.0,218.0,1.6,2022,Keweenaw,43,0
,102.0,165.0,123.0,42.0,38850.0,381.0,235.0,1.62,2022,Keweenaw,43,0
,104.0,165.0,126.0,39.0,40708.0,391.0,247.0,1.59,2022,Keweenaw,43,0
,94.0,148.0,113.0,34.0,35458.0,377.0,240.0,1.57,2022,Keweenaw,43,0
