Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,8593.0,16120.0,9531.0,6589.0,1832862.0,213.0,114.0,1.88,2020,Jackson,39,0
,8478.0,15960.0,9416.0,6544.0,1795706.0,212.0,113.0,1.88,2020,Jackson,39,0
,8554.0,16100.0,9500.0,6600.0,1791466.0,209.0,111.0,1.88,2020,Jackson,39,0
,8857.0,16640.0,9888.0,6752.0,1823046.0,206.0,110.0,1.88,2020,Jackson,39,0
,8961.0,16791.0,9971.0,6820.0,1861944.0,208.0,111.0,1.87,2020,Jackson,39,0
,9598.0,18235.0,10769.0,7466.0,2963458.0,309.0,163.0,1.9,2020,Jackson,39,0
,11254.0,22006.0,12895.0,9111.0,3397973.0,302.0,154.0,1.96,2020,Jackson,39,0
,11530.0,22511.0,13219.0,9292.0,3856842.0,335.0,171.0,1.95,2020,Jackson,39,0
,10563.0,19803.0,11862.0,7941.0,3415788.0,323.0,172.0,1.87,2020,Jackson,39,0
,9882.0,18002.0,10977.0,7025.0,3135178.0,317.0,174.0,1.82,2020,Jackson,39,0
,9720.0,17666.0,10729.0,6937.0,2997558.0,308.0,170.0,1.82,2020,Jackson,39,0
,9821.0,18007.0,10857.0,7150.0,3042987.0,310.0,169.0,1.83,2020,Jackson,39,0
,9651.0,18153.0,10801.0,7352.0,2659567.0,271.0,144.0,1.88,2020,Jackson,39,0
