Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,499.0,818.0,603.0,215.0,81095.0,163.0,99.0,1.64,2016,Ontonagon,67,0
,500.0,822.0,607.0,215.0,82654.0,165.0,101.0,1.64,2016,Ontonagon,67,0
,506.0,819.0,613.0,206.0,86567.0,171.0,106.0,1.62,2016,Ontonagon,67,0
,495.0,800.0,601.0,199.0,82755.0,167.0,103.0,1.62,2016,Ontonagon,67,0
,488.0,796.0,596.0,200.0,84404.0,173.0,106.0,1.63,2016,Ontonagon,67,0
,491.0,807.0,601.0,206.0,81211.0,165.0,101.0,1.64,2016,Ontonagon,67,0
,483.0,786.0,587.0,199.0,78495.0,163.0,100.0,1.63,2016,Ontonagon,67,0
,489.0,798.0,596.0,202.0,78432.0,160.0,98.0,1.63,2016,Ontonagon,67,0
,487.0,785.0,596.0,189.0,78686.0,162.0,100.0,1.61,2016,Ontonagon,67,0
,478.0,756.0,578.0,178.0,75573.0,158.0,100.0,1.58,2016,Ontonagon,67,0
,474.0,737.0,570.0,167.0,73056.0,154.0,99.0,1.55,2016,Ontonagon,67,0
,470.0,733.0,566.0,167.0,72981.0,155.0,100.0,1.56,2016,Ontonagon,67,0
,488.0,788.0,593.0,195.0,79659.0,163.0,101.0,1.61,2016,Ontonagon,67,0
