Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,5122.0,9944.0,5903.0,4041.0,2358974.0,461.0,237.0,1.94,2022,Lenawee,47,0
,5136.0,9978.0,5927.0,4051.0,2348474.0,457.0,235.0,1.94,2022,Lenawee,47,0
,5213.0,10149.0,6019.0,4130.0,2414085.0,463.0,238.0,1.95,2022,Lenawee,47,0
,5260.0,10313.0,6094.0,4219.0,2418020.0,460.0,234.0,1.96,2022,Lenawee,47,0
,5287.0,10358.0,6121.0,4237.0,2463570.0,466.0,238.0,1.96,2022,Lenawee,47,0
,5310.0,10358.0,6128.0,4230.0,2466795.0,465.0,238.0,1.95,2022,Lenawee,47,0
,5407.0,10506.0,6212.0,4294.0,2446668.0,453.0,233.0,1.94,2022,Lenawee,47,0
,5621.0,10976.0,6445.0,4531.0,2460632.0,438.0,224.0,1.95,2022,Lenawee,47,0
,5368.0,10425.0,6160.0,4265.0,2443030.0,455.0,234.0,1.94,2022,Lenawee,47,0
,5428.0,10598.0,6240.0,4358.0,2495887.0,460.0,236.0,1.95,2022,Lenawee,47,0
,5480.0,10661.0,6306.0,4355.0,2504358.0,457.0,235.0,1.95,2022,Lenawee,47,0
,5507.0,10652.0,6334.0,4318.0,2502398.0,454.0,235.0,1.93,2022,Lenawee,47,0
,5345.0,10410.0,6157.0,4252.0,2443574.0,457.0,235.0,1.95,2022,Lenawee,47,0
