Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1446.0,2526.0,1723.0,803.0,296638.0,205.0,117.0,1.75,2018,Gogebic,28,0
,1441.0,2507.0,1704.0,803.0,291174.0,202.0,116.0,1.74,2018,Gogebic,28,0
,1432.0,2496.0,1693.0,803.0,293028.0,205.0,117.0,1.74,2018,Gogebic,28,0
,1443.0,2518.0,1708.0,810.0,293063.0,203.0,116.0,1.74,2018,Gogebic,28,0
,1449.0,2525.0,1716.0,809.0,294896.0,204.0,117.0,1.74,2018,Gogebic,28,0
,1442.0,2520.0,1705.0,815.0,289603.0,201.0,115.0,1.75,2018,Gogebic,28,0
,1449.0,2517.0,1701.0,816.0,282580.0,195.0,112.0,1.74,2018,Gogebic,28,0
,1441.0,2523.0,1697.0,826.0,288635.0,200.0,114.0,1.75,2018,Gogebic,28,0
,1455.0,2554.0,1719.0,835.0,290157.0,199.0,114.0,1.76,2018,Gogebic,28,0
,1448.0,2539.0,1703.0,836.0,287057.0,198.0,113.0,1.75,2018,Gogebic,28,0
,1419.0,2458.0,1665.0,793.0,281272.0,198.0,114.0,1.73,2018,Gogebic,28,0
,1376.0,2362.0,1616.0,746.0,265949.0,193.0,113.0,1.72,2018,Gogebic,28,0
,1437.0,2504.0,1696.0,808.0,287838.0,200.0,115.0,1.74,2018,Gogebic,28,0
