Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,46281.0,86303.0,51746.0,34557.0,10845172.0,234.0,126.0,1.86,2017,Genesee,26,0
,45878.0,85676.0,51285.0,34391.0,10717293.0,234.0,125.0,1.87,2017,Genesee,26,0
,45521.0,85022.0,50895.0,34127.0,10608924.0,233.0,125.0,1.87,2017,Genesee,26,0
,45585.0,84920.0,51025.0,33895.0,10501906.0,230.0,124.0,1.86,2017,Genesee,26,0
,45457.0,84646.0,50838.0,33808.0,10587939.0,233.0,125.0,1.86,2017,Genesee,26,0
,45329.0,84315.0,50649.0,33666.0,10498319.0,232.0,125.0,1.86,2017,Genesee,26,0
,44982.0,83795.0,50212.0,33583.0,10447729.0,232.0,125.0,1.86,2017,Genesee,26,0
,44853.0,83708.0,50042.0,33666.0,10448854.0,233.0,125.0,1.87,2017,Genesee,26,0
,44706.0,83402.0,49840.0,33562.0,10331282.0,231.0,124.0,1.87,2017,Genesee,26,0
,44617.0,83263.0,49703.0,33560.0,10228798.0,229.0,123.0,1.87,2017,Genesee,26,0
,44705.0,83338.0,49812.0,33526.0,10611707.0,237.0,127.0,1.86,2017,Genesee,26,0
,44453.0,82634.0,49463.0,33171.0,10573708.0,238.0,128.0,1.86,2017,Genesee,26,0
,45197.0,84252.0,50459.0,33793.0,10533469.0,233.0,125.0,1.86,2017,Genesee,26,0
