Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,241036.0,455443.0,262220.0,193223.0,59160248.0,245.0,130.0,1.89,2017,Wayne,83,0
,239415.0,452256.0,260239.0,192017.0,58697992.0,245.0,130.0,1.89,2017,Wayne,83,0
,238115.0,449571.0,258673.0,190898.0,58315081.0,245.0,130.0,1.89,2017,Wayne,83,0
,237976.0,448697.0,258502.0,190195.0,57928829.0,243.0,129.0,1.89,2017,Wayne,83,0
,237669.0,447510.0,258118.0,189392.0,58089602.0,244.0,130.0,1.88,2017,Wayne,83,0
,236777.0,445038.0,256957.0,188081.0,59590189.0,252.0,134.0,1.88,2017,Wayne,83,0
,235165.0,441586.0,254987.0,186599.0,57168535.0,243.0,129.0,1.88,2017,Wayne,83,0
,233668.0,439240.0,253316.0,185924.0,56838804.0,243.0,129.0,1.88,2017,Wayne,83,0
,232560.0,437324.0,252014.0,185310.0,56385879.0,242.0,129.0,1.88,2017,Wayne,83,0
,232220.0,436818.0,251704.0,185114.0,56250450.0,242.0,129.0,1.88,2017,Wayne,83,0
,232869.0,438150.0,252425.0,185725.0,58474428.0,251.0,133.0,1.88,2017,Wayne,83,0
,231731.0,435612.0,251107.0,184505.0,58260008.0,251.0,134.0,1.88,2017,Wayne,83,0
,235767.0,443937.0,255855.0,188082.0,57930004.0,246.0,130.0,1.88,2017,Wayne,83,0
