Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,698.0,1314.0,713.0,601.0,287501.0,412.0,219.0,1.88,2015,X-Unassigned,85,0
,738.0,1390.0,742.0,648.0,263841.0,358.0,190.0,1.88,2015,X-Unassigned,85,0
,624.0,1167.0,626.0,541.0,190889.0,306.0,164.0,1.87,2015,X-Unassigned,85,0
,514.0,921.0,535.0,386.0,175504.0,341.0,191.0,1.79,2015,X-Unassigned,85,0
,488.0,903.0,510.0,393.0,169455.0,347.0,188.0,1.85,2015,X-Unassigned,85,0
,506.0,970.0,544.0,426.0,196832.0,389.0,203.0,1.92,2015,X-Unassigned,85,0
,514.0,982.0,564.0,418.0,191806.0,373.0,195.0,1.91,2015,X-Unassigned,85,0
,519.0,1052.0,575.0,477.0,200525.0,386.0,191.0,2.03,2015,X-Unassigned,85,0
,543.0,1036.0,543.0,493.0,173778.0,320.0,168.0,1.91,2015,X-Unassigned,85,0
,563.0,1125.0,596.0,529.0,198302.0,352.0,176.0,2.0,2015,X-Unassigned,85,0
,573.0,1143.0,632.0,511.0,255539.0,446.0,224.0,1.99,2015,X-Unassigned,85,0
,568.0,1131.0,599.0,532.0,212799.0,375.0,188.0,1.99,2015,X-Unassigned,85,0
,571.0,1095.0,598.0,496.0,209731.0,367.0,191.0,1.92,2015,X-Unassigned,85,0
