Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1280.0,2385.0,1512.0,873.0,272017.0,213.0,114.0,1.86,2018,Menominee,56,0
,1277.0,2384.0,1508.0,876.0,264020.0,207.0,111.0,1.87,2018,Menominee,56,0
,1269.0,2351.0,1499.0,852.0,261083.0,206.0,111.0,1.85,2018,Menominee,56,0
,1265.0,2357.0,1504.0,853.0,259777.0,205.0,110.0,1.86,2018,Menominee,56,0
,1246.0,2324.0,1482.0,842.0,257811.0,207.0,111.0,1.87,2018,Menominee,56,0
,1243.0,2297.0,1475.0,822.0,253997.0,204.0,111.0,1.85,2018,Menominee,56,0
,1240.0,2298.0,1469.0,829.0,255757.0,206.0,111.0,1.85,2018,Menominee,56,0
,1259.0,2303.0,1481.0,822.0,256449.0,204.0,111.0,1.83,2018,Menominee,56,0
,1248.0,2280.0,1463.0,817.0,259606.0,208.0,114.0,1.83,2018,Menominee,56,0
,1249.0,2275.0,1462.0,813.0,255339.0,204.0,112.0,1.82,2018,Menominee,56,0
,1222.0,2224.0,1431.0,793.0,252026.0,206.0,113.0,1.82,2018,Menominee,56,0
,1193.0,2149.0,1391.0,758.0,237362.0,199.0,110.0,1.8,2018,Menominee,56,0
,1249.0,2302.0,1473.0,829.0,257104.0,206.0,112.0,1.84,2018,Menominee,56,0
