Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3000.0,5928.0,3673.0,2255.0,675755.0,225.0,114.0,1.98,2016,Mecosta,55,0
,3007.0,5986.0,3691.0,2295.0,683382.0,227.0,114.0,1.99,2016,Mecosta,55,0
,3004.0,5977.0,3692.0,2285.0,679408.0,226.0,114.0,1.99,2016,Mecosta,55,0
,2998.0,5962.0,3678.0,2284.0,674926.0,225.0,113.0,1.99,2016,Mecosta,55,0
,2998.0,5923.0,3671.0,2252.0,687634.0,229.0,116.0,1.98,2016,Mecosta,55,0
,2970.0,5874.0,3629.0,2245.0,685791.0,231.0,117.0,1.98,2016,Mecosta,55,0
,2957.0,5827.0,3623.0,2204.0,682754.0,231.0,117.0,1.97,2016,Mecosta,55,0
,2915.0,5690.0,3556.0,2134.0,664022.0,228.0,117.0,1.95,2016,Mecosta,55,0
,2882.0,5641.0,3526.0,2115.0,654469.0,227.0,116.0,1.96,2016,Mecosta,55,0
,2868.0,5619.0,3511.0,2108.0,633816.0,221.0,113.0,1.96,2016,Mecosta,55,0
,2803.0,5465.0,3424.0,2041.0,625534.0,223.0,114.0,1.95,2016,Mecosta,55,0
,2788.0,5399.0,3406.0,1993.0,621230.0,223.0,115.0,1.94,2016,Mecosta,55,0
,2933.0,5774.0,3590.0,2184.0,664060.0,226.0,115.0,1.97,2016,Mecosta,55,0
