Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2360.0,4520.0,2750.0,1770.0,504299.0,2020,Gratiot,30,0
2356.0,4504.0,2743.0,1761.0,502929.0,2020,Gratiot,30,0
2392.0,4586.0,2782.0,1804.0,514173.0,2020,Gratiot,30,0
2452.0,4737.0,2880.0,1857.0,520820.0,2020,Gratiot,30,0
2483.0,4804.0,2921.0,1883.0,527324.0,2020,Gratiot,30,0
2531.0,4932.0,2988.0,1944.0,831689.0,2020,Gratiot,30,0
2778.0,5498.0,3324.0,2174.0,883611.0,2020,Gratiot,30,0
2806.0,5581.0,3362.0,2219.0,954209.0,2020,Gratiot,30,0
2604.0,4949.0,3068.0,1881.0,850636.0,2020,Gratiot,30,0
2503.0,4678.0,2932.0,1746.0,809424.0,2020,Gratiot,30,0
2459.0,4554.0,2869.0,1685.0,775955.0,2020,Gratiot,30,0
2467.0,4642.0,2902.0,1740.0,780060.0,2020,Gratiot,30,0
2516.0,4832.0,2960.0,1872.0,704594.0,2020,Gratiot,30,0
