Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1533.0,2727.0,1785.0,942.0,278632.0,2020,Huron,33,0
1523.0,2700.0,1761.0,939.0,277226.0,2020,Huron,33,0
1560.0,2797.0,1814.0,983.0,288440.0,2020,Huron,33,0
1613.0,2898.0,1890.0,1008.0,289384.0,2020,Huron,33,0
1620.0,2870.0,1889.0,981.0,293924.0,2020,Huron,33,0
1697.0,3034.0,1992.0,1042.0,508790.0,2020,Huron,33,0
1877.0,3422.0,2233.0,1189.0,558672.0,2020,Huron,33,0
1888.0,3460.0,2251.0,1209.0,598103.0,2020,Huron,33,0
1732.0,3012.0,2023.0,989.0,521462.0,2020,Huron,33,0
1642.0,2787.0,1896.0,891.0,495070.0,2020,Huron,33,0
1632.0,2774.0,1877.0,897.0,479645.0,2020,Huron,33,0
1656.0,2854.0,1903.0,951.0,489700.0,2020,Huron,33,0
1664.0,2945.0,1943.0,1002.0,423254.0,2020,Huron,33,0
