Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
472.0,845.0,544.0,301.0,95850.0,2020,Baraga,8,0
472.0,854.0,545.0,309.0,94762.0,2020,Baraga,8,0
495.0,905.0,574.0,331.0,100504.0,2020,Baraga,8,0
503.0,911.0,590.0,321.0,100062.0,2020,Baraga,8,0
502.0,915.0,586.0,329.0,102474.0,2020,Baraga,8,0
518.0,937.0,605.0,332.0,160848.0,2020,Baraga,8,0
570.0,1055.0,663.0,392.0,167273.0,2020,Baraga,8,0
582.0,1052.0,679.0,373.0,182556.0,2020,Baraga,8,0
532.0,903.0,614.0,289.0,158627.0,2020,Baraga,8,0
494.0,821.0,567.0,254.0,144887.0,2020,Baraga,8,0
471.0,790.0,539.0,251.0,138211.0,2020,Baraga,8,0
476.0,826.0,544.0,282.0,140364.0,2020,Baraga,8,0
507.0,901.0,588.0,314.0,132202.0,2020,Baraga,8,0
