Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
9852.0,18589.0,11110.0,7479.0,2080284.0,2020,Calhoun,14,0
9704.0,18310.0,10892.0,7418.0,2045857.0,2020,Calhoun,14,0
9864.0,18600.0,11087.0,7513.0,2069058.0,2020,Calhoun,14,0
10081.0,18945.0,11387.0,7558.0,2093872.0,2020,Calhoun,14,0
10193.0,19146.0,11540.0,7606.0,2130247.0,2020,Calhoun,14,0
10836.0,20373.0,12285.0,8088.0,3367277.0,2020,Calhoun,14,0
12520.0,23981.0,14379.0,9602.0,3758036.0,2020,Calhoun,14,0
12822.0,24534.0,14730.0,9804.0,4218406.0,2020,Calhoun,14,0
11871.0,21852.0,13413.0,8439.0,3776379.0,2020,Calhoun,14,0
11314.0,20281.0,12651.0,7630.0,3529108.0,2020,Calhoun,14,0
10990.0,19650.0,12273.0,7377.0,3351190.0,2020,Calhoun,14,0
11049.0,19983.0,12362.0,7621.0,3390763.0,2020,Calhoun,14,0
10925.0,20354.0,12342.0,8011.0,2984206.0,2020,Calhoun,14,0
