Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3192.0,5705.0,3641.0,2064.0,632419.0,2020,Isabella,38,0
3154.0,5671.0,3597.0,2074.0,630902.0,2020,Isabella,38,0
3216.0,5830.0,3672.0,2158.0,641142.0,2020,Isabella,38,0
3328.0,6017.0,3817.0,2200.0,650390.0,2020,Isabella,38,0
3359.0,6032.0,3840.0,2192.0,665549.0,2020,Isabella,38,0
3527.0,6326.0,4042.0,2284.0,1051130.0,2020,Isabella,38,0
3978.0,7299.0,4626.0,2673.0,1169479.0,2020,Isabella,38,0
4018.0,7321.0,4669.0,2652.0,1272474.0,2020,Isabella,38,0
3637.0,6279.0,4130.0,2149.0,1092550.0,2020,Isabella,38,0
3478.0,5940.0,3929.0,2011.0,1046592.0,2020,Isabella,38,0
3431.0,5837.0,3857.0,1980.0,1009105.0,2020,Isabella,38,0
3522.0,6128.0,3980.0,2148.0,1042811.0,2020,Isabella,38,0
3487.0,6199.0,3983.0,2215.0,908712.0,2020,Isabella,38,0
