Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3677.0,6902.0,4289.0,2613.0,760028.0,2020,Shiawassee,77,0
3661.0,6909.0,4274.0,2635.0,760753.0,2020,Shiawassee,77,0
3723.0,6986.0,4357.0,2629.0,766201.0,2020,Shiawassee,77,0
3765.0,7077.0,4435.0,2642.0,766235.0,2020,Shiawassee,77,0
3811.0,7127.0,4477.0,2650.0,778530.0,2020,Shiawassee,77,0
3957.0,7497.0,4691.0,2806.0,1260900.0,2020,Shiawassee,77,0
4530.0,8866.0,5483.0,3383.0,1408473.0,2020,Shiawassee,77,0
4576.0,8935.0,5548.0,3387.0,1533188.0,2020,Shiawassee,77,0
4175.0,7732.0,4941.0,2791.0,1336774.0,2020,Shiawassee,77,0
3993.0,7244.0,4667.0,2577.0,1262534.0,2020,Shiawassee,77,0
3898.0,7040.0,4547.0,2493.0,1206165.0,2020,Shiawassee,77,0
3924.0,7173.0,4591.0,2582.0,1219657.0,2020,Shiawassee,77,0
3974.0,7457.0,4692.0,2766.0,1088287.0,2020,Shiawassee,77,0
