Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1844.0,3122.0,2171.0,951.0,341067.0,2020,Gladwin,27,0
1824.0,3090.0,2155.0,935.0,330271.0,2020,Gladwin,27,0
1870.0,3157.0,2194.0,963.0,336431.0,2020,Gladwin,27,0
1911.0,3258.0,2261.0,997.0,349602.0,2020,Gladwin,27,0
1921.0,3262.0,2270.0,992.0,354013.0,2020,Gladwin,27,0
1986.0,3372.0,2350.0,1022.0,566894.0,2020,Gladwin,27,0
2192.0,3868.0,2637.0,1231.0,627112.0,2020,Gladwin,27,0
2187.0,3879.0,2650.0,1229.0,673492.0,2020,Gladwin,27,0
2035.0,3432.0,2416.0,1016.0,604397.0,2020,Gladwin,27,0
1954.0,3241.0,2300.0,941.0,573183.0,2020,Gladwin,27,0
1910.0,3133.0,2228.0,905.0,550458.0,2020,Gladwin,27,0
1909.0,3157.0,2243.0,914.0,552954.0,2020,Gladwin,27,0
1962.0,3331.0,2323.0,1008.0,488323.0,2020,Gladwin,27,0
