Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
700.0,1283.0,823.0,460.0,132234.0,2020,Iron,37,0
712.0,1293.0,830.0,463.0,135002.0,2020,Iron,37,0
715.0,1317.0,847.0,470.0,140020.0,2020,Iron,37,0
737.0,1352.0,880.0,472.0,141160.0,2020,Iron,37,0
748.0,1381.0,889.0,492.0,142870.0,2020,Iron,37,0
771.0,1416.0,913.0,503.0,239609.0,2020,Iron,37,0
855.0,1587.0,1021.0,566.0,257240.0,2020,Iron,37,0
876.0,1625.0,1046.0,579.0,281073.0,2020,Iron,37,0
831.0,1516.0,987.0,529.0,260241.0,2020,Iron,37,0
811.0,1445.0,956.0,489.0,253403.0,2020,Iron,37,0
784.0,1384.0,929.0,455.0,237489.0,2020,Iron,37,0
787.0,1372.0,927.0,445.0,237587.0,2020,Iron,37,0
777.0,1414.0,921.0,494.0,204827.0,2020,Iron,37,0
